Venue Name,Status,Address,Latitude,Longitude,Usage Count,Genres,Examples
"모카클래스",OK,"서울",37.5668260046608,126.978652258309,1192,"class","[샾로맨티시스트]타로카드 원데이 기초부터 실전까지(서울일정); [샾로맨티시스트]타로카드 원데이 기초부터 실전까지 (부산출장); 페이퍼플라워  클래스"
"서울특별시 광진구 강변북로 2202 뚝섬전망복합문화시설 한강이야기전시관",MISSING_ENTRY,"",,,1,"museum","한강이야기전시관"
"경기도 양주시 장흥면 권율로 117",MISSING_ENTRY,"",,,1,"museum","가나아트파크"
"광주광역시 북구 설죽로 477 남도향토음식박물관",MISSING_ENTRY,"",,,1,"museum","남도향토음식박물관"
"광주광역시 북구 하서로 110 국립광주박물관",MISSING_ENTRY,"",,,1,"museum","국립광주박물관"
"충청남도 논산시 연산면 선비로275번길 31-2 연산역철도문화체험관",MISSING_ENTRY,"",,,1,"museum","연산역 철도문화체험관"
"전북특별자치도 군산시 장미동 군산근대건축관",MISSING_ENTRY,"",,,1,"museum","군산근대건축관"
"경상북도 경주시 첨성로 97",MISSING_ENTRY,"",,,1,"museum","경상북도교육청 발명체험교육관"
"경상남도 창원시 성산구 충혼로72번길 16 창원과학체험관",MISSING_ENTRY,"",,,1,"museum","창원과학체험관"
"전라남도 구례군 간전면 간전중앙로 49 수달전시관 섬진강수달생태공원",MISSING_ENTRY,"",,,1,"museum","섬진강수달생태공원트리타워전망대"
"경상북도 포항시 남구 동해안로 5947 해군항공사령부 항공역사관(구6전단)",MISSING_ENTRY,"",,,1,"museum","해군항공사령부 항공역사관"
"충청남도 홍성군 홍북읍 첨단산단로 15 국립 서해안 기후대기센터 국립서해안기후대기센터",MISSING_ENTRY,"",,,1,"museum","국립충남기상과학관"
"경상북도 포항시 남구 청림동 21-10",MISSING_ENTRY,"",,,1,"museum","몰개월비행기공원"
"서울시 중구 남대문로 39 한국은행",MISSING_ENTRY,"",,,1,"museum","한국은행 화폐박물관"
"경상북도 경주시 감포읍 감포로 226-19 송대말등대",MISSING_ENTRY,"",,,1,"museum","송대말등대 빛체험전시관"
"전라남도 곡성군 오곡면 기차마을로 252-16",MISSING_ENTRY,"",,,1,"museum","섬진강기차마을생태학습관"
"경상북도 경주시 태종로 767 종각",MISSING_ENTRY,"",,,1,"museum","신라대종"
"인천광역시 부평구 장제로 267",MISSING_ENTRY,"",,,1,"museum","부평 굴포누리 기후변화체험관"
"강원특별자치도 평창군 봉평면 효석문학길 73-25 이효석문학관",MISSING_ENTRY,"",,,1,"museum","이효석 문학관"
"경기 부천시 벌말로 122 경기 어린이식품안전체험관 부천센터",MISSING_ENTRY,"",,,1,"museum","경기도 어린이식품안전체험관 부천센터"
"충남 청양군 대치면 칠갑산로 704-21",MISSING_ENTRY,"",,,1,"museum","청양목재문화자연사체험관"
"천안시 동남구 옛시청길 39",MISSING_ENTRY,"",,,1,"museum","천안어린이꿈누리터"
"전라남도 담양군 담양읍 메타세쿼이아로 47 개구리생태공원 개구리생태공원",MISSING_ENTRY,"",,,1,"museum","개구리생태공원 개구리전시관"
"부산시 동래구 우장춘로 175 부산해양자연사박물관",MISSING_ENTRY,"",,,1,"museum","부산해양자연사박물관"
"제주 서귀포시 안덕면 산록남로762번길 69",MISSING_ENTRY,"",,,1,"museum","본태박물관"
"대구시 수성구 동대구로 176",MISSING_ENTRY,"",,,1,"kids","대구어린이교통랜드"
"경기 남양주시 진접읍 해밀예당1로 96",MISSING_ENTRY,"",,,1,"museum","남양주 어린이비전센터"
"대전 유성구 대덕대로 481 국립중앙과학관",MISSING_ENTRY,"",,,1,"museum","국립중앙과학관"
"경상남도 통영시 세병로 12 역사홍보관",MISSING_ENTRY,"",,,1,"museum","삼도수군통제영역사관"
"서울특별시 종로구 평창8길 3 화정박물관",MISSING_ENTRY,"",,,1,"museum","화정박물관"
"전라남도 진도군 임회면 진도항길 161",MISSING_ENTRY,"",,,1,"museum","진도국민해양안전관"
"강원특별자치도 춘천시 우석로 70 국립춘천박물관 국립춘천박물관 어린이박물관",MISSING_ENTRY,"",,,1,"museum","국립춘천박물관 어린이박물관"
"부산광역시 기장군 기장읍 기장해안로 216 수산과학원",MISSING_ENTRY,"",,,1,"museum","국립수산과학원수산과학관"
"서울특별시 광진구 능동로 238 서울시민안전체험관",MISSING_ENTRY,"",,,1,"museum","광나루안전체험관"
"강원특별자치도 화천군 간동면 어룡동길 366 토속어류생태체험장",MISSING_ENTRY,"",,,1,"museum","토속어류생태체험관"
"서울특별시 강서구 마곡중앙로 201 롯데중앙연구소",MISSING_ENTRY,"",,,1,"museum","스위트파크 롯데 어린이 식품체험관"
"경기도 파주시 탄현면 필승로 369 오두산통일전망대 오두산 통일전망대 어린이체험관",MISSING_ENTRY,"",,,1,"museum","오두산 통일전망대 어린이체험관"
"전라남도 강진군 대구면 청자촌길 61-5 민화박물관",MISSING_ENTRY,"",,,1,"museum","한국민화뮤지엄"
"강원특별자치도 춘천시 신북읍 신북로 265 노인복지시설 춘천막국수체험박물관",MISSING_ENTRY,"",,,1,"museum","춘천 막국수체험박물관"
"전라남도 목포시 영산로29번길 6",MISSING_ENTRY,"",,,1,"museum","목포 근대역사관 1관"
"서울특별시 노원구 화랑로 608",MISSING_ENTRY,"",,,1,"museum","타임뮤지엄"
"경북 경주시 보문로 280-34 교원드림센터",MISSING_ENTRY,"",,,1,"museum","바니베어뮤지엄"
"강원특별자치도 춘천시 신동면 김유정로 1430-14 김유정문학촌",MISSING_ENTRY,"",,,1,"museum","김유정문학촌"
"강원특별자치도 강릉시 율곡로3139번길 24 오죽헌 오죽헌",MISSING_ENTRY,"",,,1,"museum","오죽헌·시립박물관"
"충청북도 충주시 동량면 지등로 745 충주다목적댐 물 문화관",MISSING_ENTRY,"",,,1,"museum","충주다목적댐 물 문화관"
"경상북도 성주군 수륜면 가야산식물원길 21",MISSING_ENTRY,"",,,1,"museum","가야산역사신화공원테마관"
"경상북도 상주시 용마로 415 상주 자전거박물관",MISSING_ENTRY,"",,,1,"museum","상주자전거박물관"
"경기도 파주시 동산3길 38-11 금촌초등학교",MISSING_ENTRY,"",,,1,"museum","금촌초등학교 안전체험관"
"충청남도 천안시 동남구 광덕면 광풍로 250-1 A동 주니어천문스쿨",MISSING_ENTRY,"",,,1,"museum","주니어천문스쿨 천안점"
"대구광역시 달성군 유가읍 테크노대로6길 66",MISSING_ENTRY,"",,,1,"museum","달성화석박물관"
"서울특별시 도봉구 마들로13길 56",MISSING_ENTRY,"",,,1,"museum","서울로봇인공지능과학관"
"경기도 파주시 탄현면 헤이리마을길 76-40 잇츠콜라박물관",MISSING_ENTRY,"",,,1,"museum","잇츠콜라박물관"
"고양시 덕양구 화중로 26 고양어린이박물관",MISSING_ENTRY,"",,,1,"museum","고양어린이박물관"
"서울 종로구 송월길 162",MISSING_ENTRY,"",,,1,"museum","경찰박물관"
"전라남도 담양군 가사문학면 가사문학로 877 한국가사문학관",MISSING_ENTRY,"",,,1,"museum","한국가사문학관"
"경기도 안양시 만안구 화창로 10",MISSING_ENTRY,"",,,1,"museum","안양그린마루"
"경기도 부천시 길주로 1 영상문화단지 한국만화박물관",MISSING_ENTRY,"",,,1,"museum","한국만화박물관"
"전북특별자치도 군산시 성산면 철새로 120 금강미래체험관 금강미래체험관",MISSING_ENTRY,"",,,1,"museum","금강미래체험관"
"인천광역시 남동구 아암대로 1605 소래역사관",MISSING_ENTRY,"",,,1,"museum","소래역사관"
"경기도 양평군 용문면 상광길 23-2 경기도해양수산자원연구소",MISSING_ENTRY,"",,,1,"museum","경기도해양수산자원연구소민물고기생태학습관"
"충청남도 천안시 동남구 수신면 장산서길 113 홍대용과학관 천안 홍대용 과학관",MISSING_ENTRY,"",,,1,"museum","천안홍대용과학관"
"서울특별시 중구 소월로 91 안중근의사기념관 안중근의사 기념관",MISSING_ENTRY,"",,,1,"museum","안중근의사기념관"
"강원특별자치도 영월군 북면 밤재로 351 강원특별자치도탄광문화촌",MISSING_ENTRY,"",,,1,"museum","강원특별자치도 탄광문화촌"
"경기도 양주시 남면 양연로173번길 87 조소앙선생기념관",MISSING_ENTRY,"",,,1,"museum","조소앙기념관"
"경기도 수원시 장안구 장안로458번길 9",MISSING_ENTRY,"",,,1,"museum","해우재"
"서울특별시 노원구 중계로 131-17 A,B,C동",MISSING_ENTRY,"",,,1,"museum","피노파밀리아"
"울산광역시 남구 옥동 356",MISSING_ENTRY,"",,,1,"museum","울산대공원생태여행관"
"전라북도 고창군 고창읍 고인돌공원길 74 고인돌박물관",MISSING_ENTRY,"",,,1,"museum","고창고인돌박물관"
"서울특별시 종로구 율곡로 96 서울우리소리박물관",MISSING_ENTRY,"",,,1,"museum","서울우리소리박물관"
"서울특별시 종로구 송월길 52 국립기상박물관",MISSING_ENTRY,"",,,1,"museum","국립기상박물관"
"서울특별시 동대문구 약령중앙로 26 서울한방진흥센터",MISSING_ENTRY,"",,,1,"museum","서울 약령시 한의약 박물관"
"서울특별시 은평구 연서로50길 10 너나들이센터",MISSING_ENTRY,"",,,1,"museum","너나들이센터"
"서울특별시 은평구 연서로50길 8 은평역사한옥박물관",MISSING_ENTRY,"",,,1,"museum","은평역사한옥박물관"
"경기도 남양주시 와부읍 경강로 756 프라움 악기 박물관",MISSING_ENTRY,"",,,1,"museum","프라움악기박물관"
"경기도 안산시 단원구 대부황금로 7 안산어촌민속전시관 안산어촌민속전시관",MISSING_ENTRY,"",,,1,"museum","안산어촌민속박물관"
"인천광역시 중구 영종대로277번길 74-10 인천광역시교육청 교육과학정보원",MISSING_ENTRY,"",,,1,"museum","인천학생과학관"
"경기도 수원시 권선구 서둔로 166 1층",MISSING_ENTRY,"",,,1,"museum","경기도 업사이클플라자"
"충청남도 서천군 장항읍 장산로101번길 75 국립해양생물자원관",MISSING_ENTRY,"",,,1,"museum","국립해양생물자원관"
"전라북도 전주시 완산구 동문길 33-20",MISSING_ENTRY,"",,,1,"museum","전주난장"
"서울특별시 종로구 새문안로 55 서울역사박물관",MISSING_ENTRY,"",,,1,"museum","서울역사박물관"
"인천광역시 서구 로봇랜드로 155-11 로봇랜드 로봇지원센터 로봇타워 1층",MISSING_ENTRY,"",,,1,"museum","로봇체험관"
"서울특별시 마포구 증산로 14 에너지 제로 하우스",MISSING_ENTRY,"",,,1,"museum","서울에너지드림센터"
"경상남도 밀양시 노상하1길 27",MISSING_ENTRY,"",,,1,"museum","의열체험관"
"경기도 의정부시 부용로214번길 51-81",MISSING_ENTRY,"",,,1,"museum","의정부천문대"
"제주특별자치도 제주시 명림로 437",MISSING_ENTRY,"",,,1,"museum","제주 어린이교통공원"
"전북특별자치도 남원시 검멀1길 14",MISSING_ENTRY,"",,,1,"museum","남원다움관"
"대전광역시 유성구 도안대로 398 대전역사박물관",MISSING_ENTRY,"",,,1,"museum","대전시립박물관우리놀이터"
"경상남도 진주시 충의로 19 한국토지주택공사",MISSING_ENTRY,"",,,1,"museum","토지주택박물관"
"경기도 파주시 탄현면 필승로 369 오두산통일전망대 1층 기획전시실 & 상설전시실",MISSING_ENTRY,"",,,1,"museum","오두산 통일전망대"
"충청북도 제천시 한방엑스포로 19 한방생명과학관",MISSING_ENTRY,"",,,1,"museum","제천한방엑스포공원한방생명과학관"
"강원특별자치도 영월군 김삿갓면 영월동로 1121-15 영월동굴생태관",MISSING_ENTRY,"",,,1,"museum","영월동굴생태관"
"경상남도 고성군 하이면 월흥7길 76-7 고성다이노플레이센터",MISSING_ENTRY,"",,,1,"museum","고성다이노플레이센터"
"세종특별자치시 어울누리로 130",MISSING_ENTRY,"",,,1,"museum","세종 국립어린이박물관"
"강원특별자치도 속초시 엑스포로 75 EXPO주제관",MISSING_ENTRY,"",,,1,"museum","피노디아(다빈치 뮤지엄 & 미켈란젤로 뮤지엄)"
"충청북도 괴산군 괴산읍 쏘가리2길 31 괴강토종어류체험관",MISSING_ENTRY,"",,,1,"museum","괴강토종어류체험관"
"경상남도 의령군 의령읍 충익로 1-25 의병박물관",MISSING_ENTRY,"",,,1,"museum","의병박물관"
"1 Cầu Đá - Hòn Một, Cầu Đá, Nha Trang, Khánh Hòa 650000 베트남",MISSING_ENTRY,"",,,1,"museum","나트랑 국립해양박물관"
"경상북도 경주시 석현로 123 화랑마을 화장마을전시관",MISSING_ENTRY,"",,,1,"museum","화랑마을 전시관&놀이터"
"전북특별자치도 익산시 금마면 미륵사지로 362 국립익산박물관",MISSING_ENTRY,"",,,1,"museum","국립익산박물관 어린이박물관"
"경상남도 창원시 성산구 창원천로196번길 48",MISSING_ENTRY,"",,,1,"museum","경상남도교육청 경남수학문화관"
"경상남도 사천시 사남면 공단1로 108 사천첨단항공우주과학관",MISSING_ENTRY,"",,,1,"museum","사천항공우주과학관"
"경상남도 김해시 진영읍 진영로 145-1 진영역철도박물관",MISSING_ENTRY,"",,,1,"museum","진영역철도박물관"
"충청남도 공주시 반포면 임금봉길 49-25 한국자연사박물관",MISSING_ENTRY,"",,,1,"museum","한국자연사박물관"
"경기도 수원시 영통구 광교로 182 수원광교박물관",MISSING_ENTRY,"",,,1,"museum","수원광교박물관"
"인천광역시 중구 월미로 222 101-127호",MISSING_ENTRY,"",,,1,"museum","와일드벅스 곤충탐험대"
"울산광역시 울주군 서생면 간절곶1길 15",MISSING_ENTRY,"",,,1,"museum","울산기후위기대응센터"
"경상남도 통영시 산양읍 척포길 628-111 수산과학관",MISSING_ENTRY,"",,,1,"museum","통영수산과학관"
"경기도 파주시 금정로 45 2층",MISSING_ENTRY,"",,,1,"museum","DMZ 야생화체험관"
"경기도 시흥시 동서로 902-20 시흥목감 수질복원센터 따오기아동문화관",MISSING_ENTRY,"",,,1,"museum","따오기아동문화관"
"인천광역시 중구 우현로90번길 19-4 가천이길여산부인과기념관",MISSING_ENTRY,"",,,1,"museum","가천이길여산부인과기념관"
"경기도 용인시 처인구 경안천로 76 용인시실내체육관",MISSING_ENTRY,"",,,1,"museum","세리박with용인"
"경기도 양평군 용문면 용문산로 670 양평친환경농업박물관",MISSING_ENTRY,"",,,1,"museum","양평친환경농업박물관"
"경기도 이천시 호법면 중부대로798번길 126 환경학습관 1층",MISSING_ENTRY,"",,,1,"museum","이천시환경학습관"
"경기도 파주시 광인사길 161",MISSING_ENTRY,"",,,1,"museum","파주나비나라박물관"
"경기도 김포시 양촌읍 양곡2로30번길 46 김포시독립운동기념관",MISSING_ENTRY,"",,,1,"museum","김포시독립운동기념관"
"충청남도 서산시 인지면 무학로 1353-4 서산류방택천문기상과학관",MISSING_ENTRY,"",,,1,"museum","서산류방택천문기상과학관"
"서울특별시 서초구 신반포로 241 반포역 지하1층",MISSING_ENTRY,"",,,1,"museum","디지털시민안전체험관"
"777 E Princeton St, Orlando, FL 32803 미국",MISSING_ENTRY,"",,,1,"museum","올랜도 사이언스 센터(Orlando Science Center)"
"경기도 파주시 회동길 521 1층",MISSING_ENTRY,"",,,1,"museum","LED SQUARE CAFE"
"경기도 파주시 탄현면 헤이리마을길 63-15",MISSING_ENTRY,"",,,1,"museum","아트팩토리"
"충청북도 음성군 감곡면 영산로 360 철박물관",MISSING_ENTRY,"",,,1,"museum","철박물관"
"서울특별시 은평구 통일로62길 7 서울기록원",MISSING_ENTRY,"",,,1,"museum","서울기록원"
"서울특별시 은평구 불광로 135",MISSING_ENTRY,"",,,1,"museum","다문화박물관"
"경기도 안산시 단원구 화랑로 265 안산산업역사박물관",MISSING_ENTRY,"",,,1,"museum","안산산업역사박물관"
"경상북도 청도군 이서면 이서로 567",MISSING_ENTRY,"",,,1,"museum","청도박물관"
"강원특별자치도 태백시 천제단길 195 석탄박물관 석탄박물관",MISSING_ENTRY,"",,,1,"museum","태백석탄박물관"
"강원특별자치도 태백시 태백로 2249 태백고생대자연사박물관 태백고생대자연사박물관",MISSING_ENTRY,"",,,1,"museum","태백고생대자연사박물관"
"경기도 안성시 대덕면 서동대로 4726-15 안성맞춤박물관 안성맞춤박물관",MISSING_ENTRY,"",,,1,"museum","안성맞춤박물관"
"경상북도 울진군 울진읍 연지길 30 울진과학체험관 울진과학체험관",MISSING_ENTRY,"",,,1,"museum","울진과학체험관"
"경상북도 울진군 죽변면 해양과학길 8 국립해양과학관",MISSING_ENTRY,"",,,1,"museum","국립해양과학관"
"제주특별자치도 제주시 조천읍 선교로 569-36 제주세계자연유산센터 제주세계자연유산센터",MISSING_ENTRY,"",,,1,"museum","제주세계자연유산센터"
"인천광역시 강화군 강화읍 관청길 40 강화문학관 강화문학관",MISSING_ENTRY,"",,,1,"museum","강화문학관"
"인천광역시 중구 제물량로 238 한중문화관 한중문화관",MISSING_ENTRY,"",,,1,"museum","인천 한중문화관"
"강원특별자치도 양양군 손양면 학포길 33 오산리선사유적박물관",MISSING_ENTRY,"",,,1,"museum","오산리선사유적박물관"
"Florida 32899 미국",MISSING_ENTRY,"",,,1,"museum","케네디 스페이스 센터"
"경기도 성남시 수정구 희망로 475 성남시박물관 (3층)",MISSING_ENTRY,"",,,1,"museum","성남시박물관 디지털어린이체험실"
"경기도 구리시 왕숙천로 49 구리자원회수시설",MISSING_ENTRY,"",,,1,"museum","구리시안전체험관"
"경기도 시흥시 공단2대로 14 시흥물환경센터 맑은물상상누리",MISSING_ENTRY,"",,,1,"museum","맑은물상상누리"
"경기도 수원시 영통구 창룡대로 265 수원박물관 1층",MISSING_ENTRY,"",,,1,"museum","수원박물관 어린이체험실"
"충청북도 충주시 번영대로 270-10 국립충주기상과학관",MISSING_ENTRY,"",,,1,"museum","국립충주기상과학관"
"경기도 안양시 만안구 석수로 320 안양천 생태이야기관 안양천 생태이야기관",MISSING_ENTRY,"",,,1,"museum","안양천생태이야기관"
"인천광역시 중구 구읍로 63 영종역사관",MISSING_ENTRY,"",,,1,"museum","영종역사관"
"서울특별시 송파구 위례성대로 71 한성백제박물관",MISSING_ENTRY,"",,,1,"museum","한성백제박물관"
"서울특별시 송파구 올림픽로35길 137 한국광고문화회관 3층",MISSING_ENTRY,"",,,1,"museum","한국광고박물관"
"경상남도 통영시 남망공원길 29 시민문화회관 디피랑",MISSING_ENTRY,"",,,1,"museum","디피랑"
"전북특별자치도 김제시 부량면 벽골제로 442 벽골제농경사주제관",MISSING_ENTRY,"",,,1,"museum","벽골제농경사주제관"
"제주특별자치도 서귀포시 대포로 113",MISSING_ENTRY,"",,,1,"museum","조안베어뮤지엄"
"경상남도 합천군 대양면 정양리 151",MISSING_ENTRY,"",,,1,"museum","정양늪생태학습관"
"경기도 고양시 일산동구 장대들길 401 람사르 고양장항습지센터",MISSING_ENTRY,"",,,1,"museum","람사르 고양 장항습지생태관"
"제주특별자치도 서귀포시 중문관광로110번길 31 태디베어뮤지엄",MISSING_ENTRY,"",,,1,"museum","테디베어뮤지엄 제주"
"인천광역시 강화군 송해면 장정양오길 413 화문석문화관 강화화문석문화관",MISSING_ENTRY,"",,,1,"museum","강화화문석문화관"
"경기도 시흥시 거북섬서로 35 해양생태과학관",MISSING_ENTRY,"",,,1,"museum","해양생태과학관"
"인천광역시 남동구 논현고잔로168번길 45 한화기념관",MISSING_ENTRY,"",,,1,"museum","한화기념관"
"충청남도 천안시 동남구 천안삼거리길 27 천안박물관 천안박물관 어린이박물관",MISSING_ENTRY,"",,,1,"museum","천안박물관 어린이박물관"
"경상북도 영천시 금호읍 창산길 100-29",MISSING_ENTRY,"",,,1,"museum","최무선과학관"
"경기도 파주시 탄현면 헤이리마을길 59-85 한국근현대사박물관",MISSING_ENTRY,"",,,1,"museum","한국근현대사박물관"
"경기도 고양시 덕양구 고양동 302",MISSING_ENTRY,"",,,1,"museum","중남미문화원"
"서울특별시 영등포구 영중로 15 타임스퀘어",MISSING_ENTRY,"",,,1,"museum","독도체험관"
"경기도 포천시 신북면 아트밸리로 234 포천아트밸리 천문과학관",MISSING_ENTRY,"",,,1,"museum","포천아트밸리 천문과학관"
"전라북도 부안군 변산면 참뽕로 434-20 부안누에타운",MISSING_ENTRY,"",,,1,"museum","부안누에타운"
"충청남도 청양군 대치면 장곡길 47-3 어린이백제체험관",MISSING_ENTRY,"",,,1,"museum","어린이백제체험관"
"세종특별자치시 장군면 산학리길 229",MISSING_ENTRY,"",,,1,"museum","주니어천문스쿨 대전세종점"
"경기도 화성시 풀무골로60번길 4-16",MISSING_ENTRY,"",,,1,"museum","주니어천문스쿨 동탄점"
"경기도 용인시 수지구 성복2로301번길 7 2층",MISSING_ENTRY,"",,,1,"museum","주니어천문스쿨 수지점"
"충청남도 태안군 소원면 천리포1길 120",MISSING_ENTRY,"",,,1,"museum","유류피해극복기념관"
"서울특별시 종로구 세종대로 198 대한민국 역사박물관 4층",MISSING_ENTRY,"",,,1,"museum","대한민국역사박물관 말랑말랑 현대사 놀이터"
"전라남도 여수시 오동도로 61-9 국립여수해양기상과학관",MISSING_ENTRY,"",,,1,"museum","국립여수해양기상과학관"
"전북특별자치도 익산시 왕궁면 호반로 8 보석박물관 익산 공룡테마공원",MISSING_ENTRY,"",,,1,"museum","익산 공룡테마공원"
"인천광역시 중구 공항로 271 인천국제공항역 제1교통센터 지하 1층",MISSING_ENTRY,"",,,1,"museum","국가유산 방문 캠페인 인천공항 홍보관"
"인천광역시 중구 공항로 271 인천국제공항역 제1교통센터 지하 1층 k컬쳐 뮤지엄",MISSING_ENTRY,"",,,1,"museum","케이컬처뮤지엄"
"경기도 안산시 상록구 성호로 113 수목학습장(식물원) 성호박물관",MISSING_ENTRY,"",,,1,"museum","성호박물관"
"전라남도 여수시 자산공원길 90 해오름전시실 곤충박물관",MISSING_ENTRY,"",,,1,"museum","해오름전시실곤충박물관"
"서울특별시 종로구 효자로 12 국립고궁박물관",MISSING_ENTRY,"",,,1,"museum","국립고궁박물관"
"경기도 김포시 고촌읍 신곡로 152 김포시 맑은물사업소",MISSING_ENTRY,"",,,1,"museum","한가람물빛체험관"
"경기도 연천군 연천읍 문화로 140 연천군청소년수련관",MISSING_ENTRY,"",,,1,"museum","연천청소년AI센터"
"인천광역시 중구 월미로 329 한국이민사박물관",MISSING_ENTRY,"",,,1,"museum","한국이민사박물관"
"서울특별시 서대문구 통일로 279-24",MISSING_ENTRY,"",,,1,"museum","국립대한민국임시정부기념관"
"경기도 안성시 보개면 남사당로 198-11 박두진문학관 박두진문학관",MISSING_ENTRY,"",,,1,"museum","박두진문학관"
"경상남도 거제시 일운면 지세포해안로 41 어촌민속전시관 거제조선해양문화관",MISSING_ENTRY,"",,,1,"museum","거제조선해양문화관"
"전라남도 나주시 금성관길 15 나주목문화관",MISSING_ENTRY,"",,,1,"museum","나주목문화관&나주목사내아"
"전라남도 나주시 반남면 고분로 747 국립나주박물관",MISSING_ENTRY,"",,,1,"museum","국립나주박물관"
"충청남도 서산시 해미면 동문1길 42 Wake up 국제청소년센터",MISSING_ENTRY,"",,,1,"museum","Wake up 국제청소년센터"
"충청남도 태안군 남면 몽산포길 57",MISSING_ENTRY,"",,,1,"museum","태안해안체험학습관"
"경상남도 창원시 의창구 창이대로397번길 25 창원역사민속관",MISSING_ENTRY,"",,,1,"museum","창원역사민속관"
"충청남도 아산시 실옥로 222 장영실과학관 장영실과학관",MISSING_ENTRY,"",,,1,"museum","아산환경과학공원장영실과학관"
"경상남도 진주시 진주대로879번길 18",MISSING_ENTRY,"",,,1,"museum","일호광장진주역"
"전라남도 영암군 영암읍 기찬랜드로 41 영암곤충박물관",MISSING_ENTRY,"",,,1,"museum","영암곤충박물관"
"인천광역시 중구 동화마을길 42 공연장",MISSING_ENTRY,"",,,1,"museum","트릭아트스토리"
"충청남도 아산시 순천향로 624-30 충청남도교육청 과학교육원 1층 유아과학관",MISSING_ENTRY,"",,,1,"museum","충청남도교육청과학교육원"
"경상남도 김해시 가야의길 190 국립김해박물관",MISSING_ENTRY,"",,,1,"museum","국립김해박물관"
"경상북도 영덕군 영덕읍 해맞이길 254-20 영덕신재생에너지전시관",MISSING_ENTRY,"",,,1,"museum","영덕신재생에너지전시관"
"서울특별시 종로구 성균관로 25-2 성균관대학교 지하 1층",MISSING_ENTRY,"",,,1,"museum","성균관대학교 인문사회과학캠퍼스600주년기념관"
"제주특별자치도 제주시 애월읍 평화로 2835 제주홀릭뮤지엄",MISSING_ENTRY,"",,,1,"museum","제주홀릭뮤지엄"
"서울특별시 종로구 돈화문로9길 27 춘원당 한방병원 박물관",MISSING_ENTRY,"",,,1,"museum","춘원당한의약박물관"
"대전광역시 서구 유등로 927 천연기념물센터",MISSING_ENTRY,"",,,1,"museum","천연기념물센터"
"광주광역시 북구 오문로 244 광주솔로몬로파크",MISSING_ENTRY,"",,,1,"museum","광주 솔로몬로파크"
"전라남도 진도군 고군면 신비의바닷길 64 진도해양생태관",MISSING_ENTRY,"",,,1,"museum","진도해양생태관"
"충청북도 음성군 맹동면 연미로 360-33 수소안전뮤지엄",MISSING_ENTRY,"",,,1,"museum","수소안전뮤지엄"
"경상남도 남해군 삼동면 죽방로 65 지족어촌관광단지",MISSING_ENTRY,"",,,1,"museum","죽방렴홍보관"
"경상남도 창원시 진해구 명동로 62 진해해양공원",MISSING_ENTRY,"",,,1,"museum","진해해양공원"
"경상남도 진주시 진성면 진의로 178-35 경남과학교육원",MISSING_ENTRY,"",,,1,"museum","경상남도교육청 과학교육원(진성과학관)"
"경기도 광명시 금하로 486 광명시어린이교통공원",MISSING_ENTRY,"",,,1,"museum","광명시 어린이교통공원"
"경기도 이천시 경충대로2697번길 172 이천시립박물관 이천시립박물관",MISSING_ENTRY,"",,,1,"museum","이천시립박물관"
"제주특별자치도 제주시 삼성로 40 제주민속자연사박물관",MISSING_ENTRY,"",,,1,"museum","제주민속자연사박물관"
"경상남도 진주시 판문오동길 99-7",MISSING_ENTRY,"",,,1,"museum","꿈키움동산 어린이농촌테마체험관(물놀이터)"
"경상남도 진주시 망경로 207 진주유등전시관",MISSING_ENTRY,"",,,1,"museum","진주남강유등전시관"
"제주특별자치도 서귀포시 성산읍 서성일로 689-21 제주해양동물박물관",MISSING_ENTRY,"",,,1,"museum","제주해양동물박물관"
"서울특별시 종로구 종로5길 86 서울지방국세청",MISSING_ENTRY,"",,,1,"museum","국세홍보관"
"경상남도 의령군 의령읍 의병로8길 12-33 경상남도교육청 미래교육원",MISSING_ENTRY,"",,,1,"museum","경상남도교육청 미래교육원"
"서울특별시 중구 소파로 46 서울특별시교육연구정보원",MISSING_ENTRY,"",,,1,"museum","서울특별시교육청융합과학교육원 남산분원 탐구학습관"
"경상남도 의령군 의령읍 의합대로 28 의령곤충생태학습관",MISSING_ENTRY,"",,,1,"museum","의령 곤충생태학습관"
"전라남도 여수시 돌산읍 무술목길 142-1 예술랜드",MISSING_ENTRY,"",,,1,"kids","여수예술랜드 트릭아트"
"서울특별시 서초구 서초대로 219 대법원 청사 동관 1층",MISSING_ENTRY,"",,,1,"museum","대법원법원전시관"
"울산광역시 울주군 서생면 해맞이로 1251",MISSING_ENTRY,"",,,1,"museum","울산해양박물관"
"충청북도 영동군 심천면 국악로 9 난계국악박물관",MISSING_ENTRY,"",,,1,"museum","난계국악박물관"
"서울특별시 용산구 한강대로38길 21 용산 어린이정원 내 보보의집",MISSING_ENTRY,"",,,1,"museum","보보의 집"
"서울특별시 용산구 한강대로38길 21 용산어린이정원 내 어린이 환경생태교육관",MISSING_ENTRY,"",,,1,"museum","어린이환경생태교육관"
"인천광역시 중구 신포로23번길 101",MISSING_ENTRY,"",,,1,"travel","대불호텔전시관"
"제주특별자치도 제주시 오복4길 25 제주교육박물관 제주교육박물관",MISSING_ENTRY,"",,,1,"museum","제주교육박물관"
"제주특별자치도 제주시 오복4길 25 제주교육박물관 제주독도체험관",MISSING_ENTRY,"",,,1,"museum","제주독도체험관"
"서울특별시 용산구 백범로 281-9",MISSING_ENTRY,"",,,1,"museum","이봉창 역사울림관"
